,FID,ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,year
46,46.0,72,PUERTO RICO,PR,Manatí,72091,"Manatí Municipio, Puerto Rico",45.1281457777,41468.0,0.0,18799.0,188.0,15946.0,358.0,19121.0,1094.0,2261.0,285.0,10216.0,444.0,8207.0,431.0,7543.0,0.0,9340.0,0.0,8246.0,453.0,2413.0,300.1,41059.0,136.0,24840.0,1151.8,703.0,148.1,59.0,47.0,1319.0,218.3,2987.0,297.0,209.0,104.0,46.3,2.6,17.0,2.1,10216.0,444.0,29.2,1.5,18.2,0.0,22.5,0.0,20.0,1.1,15.1,1.9,99.0,0.3,63.3,2.9,3.7,0.8,0.3,0.2,8.3,1.4,18.7,1.9,0.5,0.3,0.2987,0.4156,0.3117,0.4935,1.5195,0.3377,0.7013,0.6104,0.3766,0.6364,2.3247,0.7532,0.1948,0.2987,0.4935,0.2208,0.7403,0.6623,0.961,0.7662,0.5584,3.6883,0.987,8.026,0.6883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3463.0,505.0,8.4,1.2,-999.0,2016
47,47.0,72,PUERTO RICO,PR,Maricao,72093,"Maricao Municipio, Puerto Rico",36.6224665948,6274.0,218.0,2634.0,96.0,1952.0,135.0,4001.0,394.0,205.0,111.0,5663.0,591.0,1966.0,250.0,1072.0,73.0,1282.0,118.0,567.0,123.0,206.0,72.2,6263.0,218.8,5025.0,336.8,4.0,19.9,28.0,31.0,137.0,61.4,397.0,103.0,18.0,11.0,63.8,5.6,12.3,6.3,5663.0,591.0,45.4,5.4,17.1,1.2,20.4,1.7,9.0,2.0,10.6,3.6,99.8,0.4,84.5,4.8,0.2,0.8,1.1,1.2,7.0,3.1,20.3,5.0,0.3,0.2,1.0,0.1948,1.0,0.987,3.1818,0.8831,0.5195,0.0909,0.0519,0.0779,0.7403,0.0,0.8312,1.0,1.8312,0.974,0.013,0.9481,0.8961,0.8961,0.3636,3.1169,0.8312,8.8701,0.8571,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,153.0,125.0,2.4,2.0,-999.0,2016
48,48.0,72,PUERTO RICO,PR,Maunabo,72095,"Maunabo Municipio, Puerto Rico",21.0663201032,11506.0,0.0,5353.0,96.0,4035.0,217.0,6431.0,647.0,766.0,194.0,8552.0,1179.0,2820.0,296.0,2162.0,0.0,2447.0,0.0,1926.0,251.0,390.0,156.5,11363.0,187.0,8073.0,698.5,152.0,104.6,0.0,21.0,344.0,142.4,615.0,151.0,8.0,6.0,56.0,5.6,24.4,5.6,8552.0,1179.0,35.5,3.7,18.8,0.0,21.3,0.0,16.7,2.2,9.7,3.8,98.8,1.6,74.2,6.4,2.8,2.0,0.0,0.7,8.5,3.5,15.2,3.6,0.1,0.1,0.7662,0.7792,0.6623,0.8831,3.0909,0.8442,0.7792,0.2338,0.1948,0.0519,1.2597,0.039,0.1169,0.7532,0.8701,0.4026,0.5714,0.0,0.987,0.4675,0.0649,2.0909,0.2987,7.3117,0.4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,519.0,204.0,4.5,1.8,-999.0,2016
49,49.0,72,PUERTO RICO,PR,Mayagüez,72097,"Mayagüez Municipio, Puerto Rico",77.67385247459998,81594.0,0.0,41274.0,333.0,30099.0,615.0,41350.0,1688.0,6471.0,610.0,10133.0,616.0,15680.0,675.0,16962.0,0.0,15353.0,0.0,20794.0,820.0,4336.0,409.2,81093.0,165.0,46192.0,1522.8,6893.0,440.5,57.0,44.0,878.0,200.9,6494.0,463.0,1241.0,341.0,51.3,2.0,23.7,2.1,10133.0,616.0,29.4,1.3,20.8,0.0,18.8,0.0,25.7,1.0,14.4,1.3,99.4,0.2,59.3,2.0,16.7,1.1,0.1,0.1,2.9,0.7,21.6,1.5,1.5,0.4,0.6104,0.7273,0.3247,0.5195,2.1818,0.6234,0.9481,0.0,0.8182,0.5065,2.2727,0.7143,0.3766,0.1948,0.5714,0.2727,0.961,0.2208,0.2727,0.9351,0.8831,3.2727,0.8961,8.2987,0.7532,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,4846.0,693.0,6.0,0.9,-999.0,2016
50,50.0,72,PUERTO RICO,PR,Moca,72099,"Moca Municipio, Puerto Rico",50.3414123567,38289.0,0.0,15632.0,249.0,12473.0,439.0,21529.0,1670.0,2803.0,483.0,7621.0,514.0,8606.0,659.0,5602.0,0.0,8885.0,0.0,9365.0,656.0,1326.0,262.7,38162.0,71.0,24430.0,1187.2,204.0,104.8,34.0,40.0,336.0,145.9,1795.0,282.0,279.0,180.0,56.6,4.4,23.7,3.9,7621.0,514.0,33.6,2.6,14.6,0.0,23.2,0.0,24.6,1.7,10.6,2.1,99.7,0.2,67.4,3.3,1.3,0.7,0.2,0.3,2.7,1.2,14.4,2.2,0.7,0.5,0.8182,0.7273,0.8312,0.8182,3.1948,0.9091,0.1688,0.7273,0.7532,0.1039,1.7532,0.3247,0.6623,0.4935,1.1558,0.5714,0.2857,0.4286,0.2208,0.3377,0.7013,1.974,0.2338,8.0779,0.7013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.0,352.0,4.4,0.9,-999.0,2016
51,51.0,72,PUERTO RICO,PR,Morovis,72101,"Morovis Municipio, Puerto Rico",38.8712752226,32087.0,0.0,11661.0,204.0,9827.0,305.0,16601.0,1298.0,2279.0,480.0,8294.0,574.0,6639.0,490.0,4238.0,0.0,7759.0,0.0,6634.0,635.0,1479.0,236.8,32058.0,46.0,22198.0,972.2,247.0,80.29999999999998,21.0,33.0,310.0,106.9,1580.0,241.0,64.0,52.0,51.9,4.0,21.8,4.5,8294.0,574.0,31.9,2.3,13.2,0.0,24.2,0.0,20.7,2.0,15.1,2.4,99.9,0.1,73.29999999999998,3.2,2.1,0.7,0.2,0.3,3.2,1.1,16.1,2.5,0.2,0.2,0.6494,0.6104,0.7143,0.7143,2.6883,0.7273,0.026,0.8831,0.4156,0.6104,1.9351,0.4286,0.9351,0.7143,1.6494,0.8701,0.4545,0.4286,0.3117,0.5455,0.2597,2.0,0.2468,8.2727,0.7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2146.0,497.0,6.7,1.5,-999.0,2016
52,52.0,72,PUERTO RICO,PR,Naguabo,72103,"Naguabo Municipio, Puerto Rico",51.6603402636,26722.0,0.0,11555.0,222.0,8586.0,432.0,13311.0,1125.0,948.0,361.0,9809.0,1938.0,5647.0,611.0,4175.0,0.0,6505.0,0.0,2837.0,578.0,1142.0,289.3,26670.0,50.0,18414.0,1090.2,577.0,154.0,0.0,25.0,472.0,155.2,1437.0,254.0,48.0,21.0,49.9,4.2,11.6,4.3,9809.0,1938.0,32.2,3.5,15.6,0.0,24.3,0.0,10.6,2.2,13.3,3.3,99.8,0.2,72.9,4.3,5.0,1.3,0.0,0.3,5.5,1.8,16.7,2.8,0.2,0.1,0.5325,0.1558,0.4156,0.7273,1.8312,0.4286,0.2987,0.9481,0.0779,0.4156,1.7403,0.2987,0.7792,0.6883,1.4675,0.7662,0.7792,0.0,0.8052,0.5974,0.2338,2.4156,0.4935,7.4545,0.5065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1129.0,423.0,4.2,1.6,-999.0,2016
53,53.0,72,PUERTO RICO,PR,Naranjito,72105,"Naranjito Municipio, Puerto Rico",27.4013431086,29467.0,0.0,10605.0,196.0,8645.0,339.0,14032.0,1263.0,2175.0,371.0,9886.0,1202.0,5899.0,563.0,4615.0,0.0,6612.0,0.0,7383.0,556.0,1145.0,240.4,29428.0,39.0,20590.0,1146.4,70.0,40.0,31.0,36.0,478.0,158.3,1163.0,198.0,90.0,49.0,47.9,4.3,22.0,3.5,9886.0,1202.0,29.9,2.9,15.7,0.0,22.4,0.0,25.1,1.9,13.2,2.7,99.9,0.1,74.2,4.1,0.7,0.4,0.3,0.3,5.5,1.8,13.5,2.3,0.3,0.2,0.3506,0.6234,0.3896,0.5455,1.9091,0.4545,0.3247,0.5844,0.7792,0.4026,2.0909,0.5584,0.8961,0.7403,1.6364,0.8571,0.0779,0.6623,0.8182,0.1818,0.3896,2.1299,0.3247,7.7662,0.5844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.0,338.0,4.3,1.1,-999.0,2016
54,54.0,72,PUERTO RICO,PR,Orocovis,72107,"Orocovis Municipio, Puerto Rico",63.6194879361,22258.0,0.0,8514.0,165.0,6858.0,236.0,12776.0,936.0,1881.0,344.0,7187.0,507.0,5250.0,400.0,3161.0,0.0,5266.0,0.0,7825.0,539.0,1290.0,187.5,22212.0,46.0,16800.0,831.7999999999998,78.0,76.2,16.0,18.0,183.0,74.79999999999998,1321.0,174.0,149.0,105.0,57.7,4.2,28.6,4.8,7187.0,507.0,36.3,2.8,14.2,0.0,23.7,0.0,35.3,2.4,18.8,2.7,99.8,0.2,80.09999999999998,4.0,0.9,0.9,0.2,0.2,2.7,1.1,19.3,2.5,0.7,0.5,0.8571,0.9221,0.9221,0.8961,3.5974,0.974,0.1169,0.8052,1.0,0.961,2.8831,1.0,0.7662,0.961,1.7273,0.9351,0.1688,0.4286,0.1948,0.8312,0.6364,2.2597,0.3636,10.4675,0.987,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,518.0,184.0,2.3,0.8,-999.0,2016
55,55.0,72,PUERTO RICO,PR,Patillas,72109,"Patillas Municipio, Puerto Rico",46.6993596813,18135.0,0.0,8943.0,145.0,6458.0,278.0,10279.0,829.0,1399.0,332.0,8127.0,863.0,3658.0,376.0,3285.0,0.0,3821.0,0.0,2936.0,336.0,740.0,197.8,18100.0,43.0,13055.0,787.7,223.0,85.0,49.0,46.0,239.0,95.6,1223.0,216.0,0.0,21.0,56.7,4.6,26.0,5.7,8127.0,863.0,29.3,3.0,18.1,0.0,21.1,0.0,16.2,1.9,11.5,3.0,99.8,0.2,75.9,4.6,2.5,0.9,0.5,0.5,3.7,1.5,18.9,3.3,0.0,0.1,0.8312,0.8442,0.7403,0.5065,2.9221,0.8052,0.6753,0.1818,0.1558,0.2338,1.2468,0.026,0.7922,0.8312,1.6234,0.8442,0.5065,0.8571,0.4675,0.7922,0.0,2.6234,0.6234,8.4156,0.7662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,314.0,4.3,1.7,-999.0,2016
56,56.0,72,PUERTO RICO,PR,Peñuelas,72111,"Peñuelas Municipio, Puerto Rico",44.6173892026,22231.0,0.0,8828.0,144.0,7398.0,245.0,12748.0,844.0,1733.0,274.0,7581.0,452.0,4169.0,346.0,3091.0,0.0,5562.0,0.0,3291.0,391.0,1136.0,221.8,22153.0,62.0,15521.0,796.7,33.0,24.2,10.0,12.0,484.0,122.9,1110.0,198.0,26.0,33.0,57.7,3.8,24.6,3.5,7581.0,452.0,29.1,2.4,13.9,0.0,25.0,0.0,14.8,1.8,15.4,3.0,99.6,0.3,74.59999999999998,3.8,0.4,0.3,0.1,0.1,6.5,1.6,15.0,2.6,0.1,0.1,0.8571,0.7922,0.8442,0.4805,2.974,0.8182,0.0519,0.974,0.1169,0.6883,1.8312,0.3766,0.6234,0.7792,1.4026,0.7403,0.026,0.2208,0.8701,0.4286,0.1558,1.7013,0.1299,7.9091,0.6494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,684.0,243.0,3.1,1.1,-999.0,2016
57,57.0,72,PUERTO RICO,PR,Ponce,72113,"Ponce Municipio, Puerto Rico",114.79666286,152594.0,0.0,66906.0,494.0,54722.0,708.0,76635.0,2279.0,8328.0,564.0,10587.0,478.0,25221.0,742.0,27853.0,0.0,33957.0,0.0,24466.0,926.0,8682.0,449.7,151545.0,309.0,90200.0,1928.4,7757.0,446.8,109.0,58.0,1748.0,250.7,11013.0,605.0,3683.0,445.0,51.3,1.5,17.0,1.1,10587.0,478.0,24.6,0.7,18.3,0.0,22.3,0.0,16.3,0.6,15.9,0.8,99.3,0.2,62.6,1.3,11.6,0.7,0.2,0.1,3.2,0.5,20.1,1.1,2.4,0.3,0.6104,0.4156,0.2597,0.2468,1.5325,0.3506,0.7273,0.4935,0.1688,0.7792,2.1688,0.6234,0.3247,0.2727,0.5974,0.2857,0.9091,0.4286,0.3506,0.8571,0.961,3.5065,0.974,7.8052,0.6104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,7730.0,708.0,5.2,0.5,-999.0,2016
58,58.0,72,PUERTO RICO,PR,Quebradillas,72115,"Quebradillas Municipio, Puerto Rico",22.6825982878,24904.0,0.0,10348.0,201.0,8773.0,327.0,13897.0,1045.0,1240.0,321.0,8499.0,1013.0,5077.0,459.0,4255.0,0.0,5500.0,0.0,6013.0,515.0,1148.0,258.1,24755.0,102.0,16916.0,1114.0,203.0,111.9,29.0,45.0,174.0,102.6,1123.0,237.0,29.0,34.0,56.0,4.3,16.4,3.9,8499.0,1013.0,30.0,2.7,17.1,0.0,22.1,0.0,24.2,2.1,13.1,2.9,99.4,0.4,71.8,4.7,2.0,1.1,0.3,0.4,2.0,1.2,12.8,2.6,0.1,0.1,0.7662,0.3766,0.7013,0.5584,2.4026,0.6494,0.5195,0.4416,0.7143,0.3896,2.0649,0.5455,0.4026,0.6364,1.039,0.5195,0.4026,0.6623,0.039,0.1169,0.1429,1.3636,0.0649,6.8701,0.3377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,425.0,4.1,1.7,-999.0,2016
59,59.0,72,PUERTO RICO,PR,Rincón,72117,"Rincón Municipio, Puerto Rico",14.287882503,14700.0,0.0,9462.0,143.0,5210.0,407.0,7068.0,640.0,744.0,179.0,9445.0,870.0,3633.0,420.0,3143.0,0.0,2919.0,0.0,4619.0,370.0,580.0,164.6,13857.0,261.0,8518.0,687.1,1023.0,199.0,13.0,20.0,116.0,71.2,721.0,147.0,25.0,29.0,48.1,4.4,14.6,3.6,9445.0,870.0,34.3,4.0,21.4,0.0,19.9,0.0,31.5,2.5,11.1,3.0,94.3,1.8,60.8,4.9,10.8,2.1,0.1,0.2,2.2,1.4,13.8,2.6,0.2,0.2,0.3636,0.2857,0.5065,0.8442,2.0,0.4935,0.987,0.039,0.974,0.1558,2.1558,0.6104,0.0,0.2078,0.2078,0.0519,0.8961,0.2208,0.0649,0.2468,0.2208,1.6494,0.1039,6.013,0.1558,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,536.0,203.0,3.7,1.4,-999.0,2016
60,60.0,72,PUERTO RICO,PR,Río Grande,72119,"Río Grande Municipio, Puerto Rico",60.6213267552,52479.0,0.0,23191.0,250.0,16292.0,482.0,19400.0,1407.0,5133.0,602.0,10648.0,462.0,8597.0,561.0,8887.0,0.0,11369.0,0.0,11566.0,753.0,2084.0,253.0,52219.0,230.0,32804.0,1396.1,1224.0,210.2,90.0,57.0,772.0,170.1,1940.0,254.0,950.0,165.0,37.6,2.7,22.8,2.6,10648.0,462.0,24.1,1.6,16.9,0.0,21.7,0.0,22.4,1.5,12.8,1.5,99.5,0.4,65.8,2.8,5.3,0.9,0.4,0.2,4.7,1.0,11.9,1.5,1.8,0.3,0.1429,0.7143,0.2338,0.1818,1.2727,0.2078,0.4805,0.3636,0.5455,0.3377,1.7273,0.2857,0.4675,0.4286,0.8961,0.4286,0.8052,0.7792,0.6623,0.0649,0.8961,3.2078,0.8571,7.1039,0.4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3449.0,553.0,6.7,1.1,-999.0,2016
61,61.0,72,PUERTO RICO,PR,Sabana Grande,72121,"Sabana Grande Municipio, Puerto Rico",36.3129903977,24013.0,0.0,10806.0,116.0,7413.0,354.0,11762.0,1185.0,1530.0,302.0,8638.0,802.0,4501.0,474.0,4715.0,0.0,5291.0,0.0,7008.0,553.0,583.0,159.7,23840.0,113.0,15202.0,1032.6,241.0,76.09999999999998,22.0,35.0,217.0,102.8,1427.0,231.0,169.0,72.0,49.2,5.0,21.7,3.9,8638.0,802.0,27.4,2.9,19.6,0.0,22.0,0.0,29.3,2.3,7.9,2.1,99.3,0.5,66.9,4.5,2.2,0.7,0.2,0.3,2.9,1.4,19.2,2.9,0.7,0.3,0.4675,0.5974,0.6234,0.4156,2.1039,0.5584,0.8442,0.4286,0.9351,0.026,2.2338,0.6623,0.2857,0.4805,0.7662,0.3506,0.4805,0.4286,0.2857,0.8182,0.6623,2.6753,0.6623,7.7792,0.5974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1131.0,328.0,4.7,1.4,-999.0,2016
62,62.0,72,PUERTO RICO,PR,Salinas,72123,"Salinas Municipio, Puerto Rico",69.3674710359,29722.0,0.0,13873.0,192.0,10809.0,360.0,15702.0,1134.0,995.0,258.0,8535.0,485.0,5378.0,498.0,4855.0,0.0,7215.0,0.0,6143.0,454.0,2055.0,327.6,29648.0,56.0,19167.0,885.7999999999998,287.0,100.3,89.0,56.0,378.0,149.4,1609.0,247.0,160.0,171.0,53.2,3.9,11.4,2.8,8535.0,485.0,27.6,2.6,16.3,0.0,24.3,0.0,20.8,1.6,19.0,3.0,99.8,0.2,68.3,3.2,2.1,0.7,0.6,0.4,3.5,1.4,14.9,2.2,0.5,0.6,0.7013,0.1299,0.6753,0.4286,1.9351,0.4675,0.4026,0.9221,0.4286,0.974,2.7273,0.961,0.7403,0.5065,1.2468,0.6623,0.4286,0.8701,0.4026,0.4026,0.5844,2.6883,0.6753,8.5974,0.7922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1669.0,419.0,5.7,1.4,-999.0,2016
63,63.0,72,PUERTO RICO,PR,San Germán,72125,"San Germán Municipio, Puerto Rico",54.4963741259,33546.0,0.0,15652.0,242.0,12263.0,388.0,16865.0,1003.0,724.0,195.0,9445.0,639.0,6948.0,418.0,7136.0,0.0,6959.0,0.0,3596.0,380.0,1280.0,215.7,33442.0,67.0,20319.0,933.7,570.0,108.2,20.0,23.0,589.0,162.1,2506.0,283.0,651.0,507.0,51.3,2.9,7.7,2.1,9445.0,639.0,30.2,1.8,21.3,0.0,20.7,0.0,10.7,1.1,10.4,1.7,99.7,0.2,63.9,2.9,3.6,0.7,0.1,0.1,4.8,1.3,20.4,2.3,1.9,1.5,0.6104,0.039,0.5065,0.5844,1.7403,0.4026,0.974,0.1299,0.0909,0.0649,1.2597,0.0519,0.7013,0.3117,1.013,0.5065,0.7143,0.2208,0.6883,0.9091,0.9221,3.4545,0.9481,7.4675,0.5195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1517.0,355.0,4.5,1.1,-999.0,2016
64,64.0,72,PUERTO RICO,PR,San Juan,72127,"San Juan Municipio, Puerto Rico",47.8456895694,363744.0,0.0,192766.0,677.0,147790.0,1346.0,151520.0,3248.0,23862.0,1279.0,17348.0,494.0,54381.0,1642.0,71175.0,0.0,72480.0,0.0,69855.0,1603.0,21229.0,919.6,359063.0,583.0,171600.0,3233.5,55166.0,1240.5,722.0,178.0,3881.0,390.1,37591.0,949.0,7445.0,832.0,42.3,0.9,15.4,0.8,17348.0,494.0,21.3,0.6,19.6,0.0,19.9,0.0,19.4,0.5,14.4,0.6,98.7,0.2,49.7,0.9,28.6,0.6,0.4,0.1,2.6,0.3,25.4,0.6,2.0,0.2,0.1688,0.3377,0.013,0.0909,0.6104,0.0909,0.8442,0.0519,0.3377,0.4805,1.7143,0.2727,0.0909,0.013,0.1039,0.0,1.0,0.7792,0.1558,0.987,0.9351,3.8571,1.0,6.2857,0.2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,36204.0,1617.0,10.1,0.5,-999.0,2016
65,65.0,72,PUERTO RICO,PR,San Lorenzo,72129,"San Lorenzo Municipio, Puerto Rico",53.107550174,39283.0,0.0,16434.0,236.0,13716.0,411.0,18300.0,1420.0,1840.0,291.0,10671.0,1217.0,8289.0,506.0,6176.0,0.0,8452.0,0.0,8287.0,699.0,1758.0,292.8,39253.0,34.0,26693.0,1237.7,200.0,89.29999999999998,62.0,61.0,580.0,171.6,2579.0,303.0,113.0,55.0,46.8,3.7,14.2,2.2,10671.0,1217.0,30.8,1.9,15.7,0.0,21.5,0.0,21.1,1.8,12.8,2.1,99.9,0.1,71.5,3.3,1.2,0.5,0.4,0.4,4.2,1.2,18.8,2.1,0.3,0.1,0.3117,0.2468,0.2078,0.6494,1.4156,0.2857,0.3247,0.3247,0.4416,0.3506,1.4416,0.1039,0.961,0.6234,1.5844,0.8312,0.2468,0.7792,0.5714,0.7792,0.3766,2.7532,0.7273,7.1948,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1738.0,385.0,4.4,1.0,-999.0,2016
66,66.0,72,PUERTO RICO,PR,San Sebastián,72131,"San Sebastián Municipio, Puerto Rico",70.4230376103,39755.0,0.0,17695.0,266.0,13870.0,473.0,22387.0,1272.0,3612.0,490.0,7578.0,451.0,10637.0,769.0,7903.0,0.0,8590.0,0.0,10416.0,729.0,1762.0,271.8,39450.0,140.0,27339.0,1084.8,345.0,120.2,47.0,54.0,299.0,130.3,2542.0,324.0,175.0,77.0,56.5,3.2,30.1,3.6,7578.0,451.0,38.5,2.8,19.9,0.0,21.6,0.0,26.3,1.8,12.7,1.9,99.2,0.4,72.4,2.9,1.9,0.7,0.3,0.3,2.2,0.9,18.3,2.2,0.4,0.2,0.8052,0.961,0.8571,0.9481,3.5714,0.9481,0.8961,0.3377,0.8442,0.3117,2.3896,0.8312,0.2727,0.6753,0.9481,0.4545,0.3896,0.6623,0.0519,0.7273,0.5325,2.3636,0.4545,9.2727,0.8831,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2755.0,599.0,6.9,1.5,-999.0,2016
67,67.0,72,PUERTO RICO,PR,Santa Isabel,72133,"Santa Isabel Municipio, Puerto Rico",34.0326835688,22732.0,0.0,9380.0,141.0,7757.0,240.0,11449.0,1034.0,885.0,258.0,9545.0,863.0,3341.0,504.0,3221.0,0.0,5769.0,0.0,5221.0,500.0,1682.0,285.8,22652.0,92.0,13843.0,826.7999999999998,345.0,115.1,18.0,29.0,271.0,135.4,1182.0,208.0,11.0,11.0,50.4,4.5,10.9,3.1,9545.0,863.0,22.9,3.5,14.2,0.0,25.4,0.0,23.0,2.2,21.7,3.6,99.6,0.4,64.6,3.9,3.7,1.2,0.2,0.3,3.5,1.7,15.2,2.6,0.0,0.0,0.5714,0.1039,0.4805,0.1429,1.2987,0.2208,0.1169,1.0,0.5844,1.0,2.7013,0.9481,0.6104,0.3636,0.974,0.4675,0.7273,0.4286,0.3896,0.4675,0.0519,2.0649,0.2597,7.039,0.4026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1788.0,471.0,7.9,2.1,-999.0,2016
68,68.0,72,PUERTO RICO,PR,Toa Alta,72135,"Toa Alta Municipio, Puerto Rico",27.0165623496,74467.0,0.0,25726.0,283.0,22375.0,437.0,22739.0,1625.0,4766.0,590.0,13816.0,628.0,10053.0,729.0,8723.0,0.0,17840.0,0.0,13830.0,890.0,3210.0,404.9,74211.0,130.0,40772.0,1536.1,288.0,128.3,202.0,97.0,961.0,243.0,1932.0,289.0,295.0,125.0,30.6,2.2,15.0,1.8,13816.0,628.0,20.7,1.5,11.7,0.0,24.0,0.0,18.6,1.2,14.3,1.8,99.7,0.2,57.8,2.2,1.1,0.5,0.8,0.4,4.3,1.1,8.6,1.3,0.4,0.2,0.039,0.3117,0.0909,0.0649,0.5065,0.0519,0.0,0.8442,0.2857,0.4675,1.5974,0.1688,0.6364,0.1039,0.7403,0.3377,0.2078,0.9221,0.5844,0.0,0.4675,2.1818,0.3377,5.026,0.0519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4908.0,707.0,6.6,1.0,-999.0,2016
